MLS,sold_price,zipcode,lot_acres,taxes,year_built,bedrooms,bathrooms,sqrt_ft,garage,kitchen_features,fireplaces,floor_covering,HOA
21818334,650000.0,85755,0.26,7793.0,2016,4,3.0,3061.0,3.0,"Dishwasher, Garbage Disposal, Gas Range, Pantry: Walk-In, Refrigerator, Appliance Color: Stainless",1,"Carpet, Ceramic Tile",135
21901016,657000.0,85704,0.87,5830.0,1999,4,2.0,3644.0,3.0,"Dishwasher, Double Sink, Gas Range, Lazy Susan, Pantry: Cabinet, Refrigerator, Appliance Color: Stainless, Countertops: concrete, Microwave: included, Oven: Electric",1,Ceramic Tile,0
21900205,612000.0,85718,0.81,6350.94,1991,3,3.0,3177.0,2.0,"Desk, Dishwasher, Electric Range, Garbage Disposal, Island, Pantry: Closet, Refrigerator, Appliance Color: White",2,"Carpet, Ceramic Tile, Laminate",11
21918347,632000.0,85718,0.52,7448.0,1992,3,4.0,3665.0,3.0,"Dishwasher, Double Sink, Garbage Disposal, Gas Range, Island, Pantry: Walk-In, Refrigerator, Appliance Color: Other, Countertops: Granite, Missing: Wine Frig, Microwave: ., Oven: .",2,"Carpet, Ceramic Tile",135
21711403,630000.0,85750,0.77,5669.74,1993,5,4.0,3724.0,2.0,"Dishwasher, Refrigerator, Microwave, Oven",2,Ceramic Tile,58
21332864,638500.0,85737,0.64,5363.78,2002,4,3.0,3207.0,2.0,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",3,"Carpet, Ceramic Tile",21
21125409,634000.0,85755,7.22,5182.0,1982,3,3.0,4201.0,3.0,"Compactor, Dishwasher, Garbage Disposal, Microwave, Oven",2,Ceramic Tile,42
21725320,640000.0,85658,0.56,8706.0,2007,4,3.0,3052.0,2.0,"Dishwasher, Double Sink, Garbage Disposal, Gas Range, Island, Pantry: Closet, Refrigerator, Appliance Color: Stainless, Countertops: Granite",1,"Ceramic Tile, Wood",88
21826697,667000.0,85749,3.45,8584.3,1995,4,3.0,3670.0,3.0,"Electric Range, Garbage Disposal, Island, Refrigerator, Appliance Color: Stainless, Countertops: Granite",4,"Carpet, Natural Stone",0
21504208,625000.0,85614,2.01,5605.0,2007,3,4.0,2857.0,3.0,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",2,"Natural Stone, Wood, Other",83
3055533,625000.0,85614,2.01,5605.0,2007,3,4.0,3512.0,3.0,"Dishwasher, Garbage Disposal, Gas Range, Island, Pantry: Closet, Prep Sink, Refrigerator, Reverse Osmosis, Warming Drawer, Appliance Color: Stainless, Countertops: Granite, Microwave: Drawer Type",2,"Wood, Other: Travertine/Marble",83
21430898,580000.0,85614,0.27,302.26,2014,2,3.0,2686.0,2.0,"Dishwasher, Garbage Disposal, Microwave, Oven",0,"Carpet, Ceramic Tile",158
3055386,580000.0,85629,0.27,765.87,2014,2,3.0,3512.0,3.0,"Dishwasher, Garbage Disposal, Gas Range, Island, Pantry: Closet, Refrigerator, Warming Drawer, Appliance Color: Stainless, Countertops: Granite, Microwave",0,"Ceramic Tile, Wood",148
21400274,625000.0,85742,0.57,4284.0,1973,3,3.0,3623.0,2.0,"Dishwasher, Garbage Disposal, Oven",2,"Carpet, Ceramic Tile, Mexican Tile",10
21430100,655000.0,85718,1.1,3728.0,1992,3,2.0,2125.0,2.0,"Dishwasher, Garbage Disposal, Refrigerator, Oven",3,Concrete,3
21510100,661000.0,85718,0.54,7005.0,1997,4,3.0,3390.0,3.0,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",1,"Carpet, Ceramic Tile",52
21523235,650000.0,85718,0.58,5679.0,1995,4,3.0,2724.0,3.0,"Dishwasher, Refrigerator, Microwave, Oven",2,"Carpet, Ceramic Tile",45
21606368,650000.0,85704,2.08,6088.36,1978,5,3.0,3847.0,3.5,"Dishwasher, Garbage Disposal, Oven",2,Concrete,0
21615152,650000.0,85755,1.6,7004.03,2003,4,4.0,3041.0,3.0,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",2,"Carpet, Ceramic Tile",34
21208991,620000.0,85750,1.03,4995.0,1992,3,2.0,2429.0,2.0,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",2,"Carpet, Natural Stone",120
21714905,654000.0,85718,1.0,5782.07,1997,4,3.0,2770.0,3.0,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",2,"Carpet, Ceramic Tile, Wood",0
21718906,640000.0,85704,1.15,5257.97,1964,4,3.0,3884.0,2.0,"Desk, Dishwasher, Garbage Disposal, Gas Range, Pantry: Butler, Refrigerator, Appliance Color: Stainless, Countertops: stone",2,"Concrete, Mexican Tile",0
21800536,667500.0,85750,0.25,6820.87,1992,2,3.0,2713.0,2.0,"Dishwasher, Double Sink, Electric Range, Garbage Disposal, Refrigerator, Appliance Color: Stainless, Countertops: Granite, Microwave: yes, Oven: yes",1,"Carpet, Mexican Tile",142
21800729,652000.0,85716,0.75,3678.32,1938,3,3.0,3627.0,2.0,"Compactor, Dishwasher, Garbage Disposal, Gas Range, Pantry: Cabinet, Refrigerator, Appliance Color: Stainless, Countertops: Corian, Microwave: Included, Oven: Included",2,"Ceramic Tile, Concrete, Wood",0
21728606,650000.0,85658,0.83,9391.62,2006,4,4.0,3541.0,3.0,"Dishwasher, Double Sink, Garbage Disposal, Gas Range, Island, Pantry: Closet, Refrigerator, Appliance Color: Stainless, Countertops: Granite",1,"Carpet, Ceramic Tile",88
21731964,661500.0,85718,0.89,6146.15,1999,3,3.0,2624.0,3.0,"Dishwasher, Garbage Disposal, Refrigerator",1,"Carpet, Wood",52
21825020,650000.0,85743,3.3,7102.6,2004,3,3.0,3038.0,4.0,"Dishwasher, Double Sink, Garbage Disposal, Gas Range, Island, Pantry: Walk-In, Refrigerator, Appliance Color: Black, Countertops: granite, Oven: part of range & elec",3,Other: Italian Tile,0
3052988,625000.0,85614,0.97,5518.75,2007,3,3.0,3512.0,3.0,"Dishwasher, Double Sink, Garbage Disposal, Gas Range, Island, Pantry: Closet, Prep Sink, Refrigerator, Reverse Osmosis, Wet Bar, Countertops: Granite, Microwave: w/infra-red oven, Oven: 2 ovens",0,"Carpet, Other: Porcelain Tile",16
21600246,660000.0,85737,0.7,7383.0,1994,3,3.0,2973.0,3.0,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",1,"Carpet, Ceramic Tile, Natural Stone, Wood",45
21705778,655000.0,85750,1.04,7317.24,1994,5,3.0,3431.0,3.0,"Refrigerator, Microwave, Oven",1,Ceramic Tile,0
21821343,644000.0,85718,0.17,6637.82,2004,3,3.0,3085.0,2.0,"Dishwasher, Double Sink, Electric Range, Garbage Disposal, Island, Pantry: Closet, Refrigerator, Appliance Color: Black, Countertops: Granite, Microwave: GE, Oven: GE",1,"Carpet, Natural Stone",193
21706276,664500.0,85742,0.83,2406.8,2016,3,3.0,2739.0,3.0,"Dishwasher, Garbage Disposal, Microwave, Oven",0,"Carpet, Ceramic Tile",75
21629310,649000.0,85750,3.41,6900.0,1979,4,5.0,5125.0,2.0,"Dishwasher, Garbage Disposal, Microwave, Oven",3,Concrete,0
21703371,655000.0,85614,1.5,6433.0,2001,3,4.0,3633.0,3.0,"Dishwasher, Double Sink, Electric Range, Garbage Disposal, Pantry: Closet, Refrigerator, Appliance Color: Black, Countertops: Granite, Oven: Double Wall",2,"Carpet, Ceramic Tile",0
3060029,655000.0,85614,0.99,6433.0,2001,3,4.0,3512.0,3.0,"Dishwasher, Double Sink, Electric Range, Garbage Disposal, Pantry: Closet, Refrigerator, Appliance Color: Black, Countertops: Granite, Microwave, Oven",0,"Carpet, Ceramic Tile",83
21729779,640000.0,85750,0.56,6053.94,1998,4,4.0,2918.0,3.0,"Desk, Dishwasher, Double Sink, Garbage Disposal, Gas Range, Island, Pantry: Closet, Refrigerator, Appliance Color: Stainless, Countertops: Granite, Microwave: Stainless, Oven: Stainless",1,"Carpet, Ceramic Tile",38
21530680,662900.0,85658,0.38,438.12,2015,3,4.0,2821.0,3.0,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",0,"Carpet, Ceramic Tile",44
21411810,657000.0,85750,0.92,5012.0,1988,5,3.0,3593.0,4.0,"Dishwasher, Freezer, Garbage Disposal, Refrigerator, Oven",1,Ceramic Tile,41
21904769,652000.0,85750,0.13,4487.36,1994,2,2.0,2171.0,2.0,"Dishwasher, Double Sink, Garbage Disposal, Gas Range, Pantry: Cabinet, Refrigerator, Reverse Osmosis, Water Purifier, Appliance Color: Stainless, Countertops: Granite, Microwave: Stainless, Oven: Stainless",1,"Carpet, Natural Stone, Other: Canterra Stone",325
21524004,630000.0,85737,0.39,5954.76,2003,5,3.0,3360.0,3.0,"Dishwasher, Garbage Disposal, Microwave, Oven",2,"Carpet, Concrete",50
21528613,650000.0,85718,0.89,5915.94,1996,4,5.0,3329.0,2.0,"Dishwasher, Refrigerator, Microwave, Oven",3,"Concrete, Other",52
21600402,594500.0,85718,1.86,3848.74,1960,3,3.0,2722.0,2.0,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",2,"Carpet, Other",5
21523638,635000.0,85641,1.59,6536.97,2005,4,4.0,4000.0,4.0,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",2,"Carpet, Ceramic Tile, Natural Stone",75
21602756,605000.0,85750,0.25,6299.34,1993,3,2.0,2811.0,2.0,"Dishwasher, Garbage Disposal, Refrigerator, Oven",3,"Carpet, Ceramic Tile",142
21615074,660000.0,85750,0.99,7683.0,1994,5,3.0,4048.0,3.0,"Dishwasher, Garbage Disposal, Microwave, Oven",3,"Carpet, Mexican Tile, Wood",43
21624902,655000.0,85718,1.13,5148.54,2002,3,2.0,2839.0,3.0,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",1,"Carpet, Ceramic Tile",0
21817034,640000.0,85737,0.83,7202.84,1996,3,3.0,2804.0,3.0,"Dishwasher, Double Sink, Electric Range, Gas Range, Island, Pantry: Closet, Refrigerator, Wet Bar, Appliance Color: White, Countertops: Granite, Microwave: GE Profile, Oven: GE Profile",1,Ceramic Tile,55
21820270,650000.0,85718,0.81,5368.02,1979,3,4.0,3513.0,3.0,"Dishwasher, Garbage Disposal, Refrigerator",1,"Carpet, Ceramic Tile",5
21900483,650000.0,85737,0.41,6853.6,2006,4,3.0,3060.0,3.0,Wet Bar,1,"Carpet, Ceramic Tile",0
21919908,665000.0,85749,2.49,5000.82,1990,4,3.0,3234.0,3.0,"Dishwasher, Double Sink, Garbage Disposal, Gas Range, Island, Pantry: Closet, Appliance Color: Stainless, Countertops: Granite, Microwave: Stainless steel, Oven: Wall",1,"Carpet, Ceramic Tile, Natural Stone",58
21426216,640000.0,85750,0.84,5882.94,2004,4,3.0,3013.0,3.0,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",1,"Carpet, Ceramic Tile",125
21510729,645000.0,85748,3.63,7119.88,1996,4,4.0,4647.0,3.0,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",2,"Carpet, Ceramic Tile",765
21707206,640000.0,85716,0.25,4446.68,1937,4,4.0,3330.0,0.0,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",0,"Ceramic Tile, Wood",0
21228855,620000.0,85749,0.93,7354.0,2005,4,3.0,3224.0,3.0,"Dishwasher, Garbage Disposal, Microwave, Oven",3,Concrete,25
21801700,634000.0,85750,0.74,5352.05,1992,4,4.0,3418.0,4.0,"Dishwasher, Double Sink, Garbage Disposal, Island, Lazy Susan, Pantry: Walk-In, Refrigerator, Appliance Color: Stainless",1,"Carpet, Ceramic Tile",33
21907766,660000.0,85749,0.83,6559.63,2006,4,5.0,4010.0,3.0,"Dishwasher, Gas Range, Island, Pantry: Walk-In, Refrigerator, Appliance Color: Stainless, Countertops: Granite, Microwave: Stainless, Oven: Stainless",0,"Carpet, Ceramic Tile",75
21912797,620000.0,85641,8.37,5128.38,2001,3,3.0,3248.0,12.0,"Desk, Dishwasher, Double Sink, Electric Range, Garbage Disposal, Island, Pantry: Walk-In, Prep Sink, Refrigerator, Appliance Color: Stainless, Microwave: -, Oven: -",1,Ceramic Tile,0
21331948,659800.0,85718,1.15,5606.0,1989,4,4.0,3245.0,3.0,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",3,"Carpet, Mexican Tile",110
21903603,650000.0,85750,1.89,6280.79,1994,5,3.0,3176.0,3.5,"Desk, Dishwasher, Garbage Disposal, Pantry: Cabinet, Refrigerator, Appliance Color: Stainless, Microwave: Electric/brolier",2,Carpet,43
21908001,640000.0,85749,0.63,6305.13,1999,5,4.0,3930.0,3.0,"Dishwasher, Double Sink, Garbage Disposal, Gas Range, Island, Pantry: Walk-In, Refrigerator, Appliance Color: White, Oven: Double SS",2,"Carpet, Ceramic Tile",6
21403388,647000.0,85750,0.3,4956.0,1994,3,3.0,2936.0,2.0,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",1,"Carpet, Ceramic Tile",123
21419574,645000.0,85755,0.89,5526.69,2002,4,4.0,3379.0,3.0,"Dishwasher, Garbage Disposal, Microwave, Oven",1,"Carpet, Ceramic Tile",30
21424013,630000.0,85718,0.41,5138.0,2001,4,3.0,3087.0,3.0,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",1,"Ceramic Tile, Wood",80
21512167,630000.0,85704,0.74,5288.42,2006,4,3.0,3318.0,3.0,"Dishwasher, Freezer, Garbage Disposal, Refrigerator, Microwave, Oven",2,"Carpet, Other",40
21701650,650000.0,85718,1.52,4649.92,1972,3,3.0,2752.0,2.0,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",1,"Carpet, Natural Stone, Other",4
21703149,650000.0,85750,0.17,4917.97,1992,2,3.0,2210.0,2.0,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",1,"Carpet, Mexican Tile, Natural Stone",320
21119644,649000.0,85755,0.45,5479.55,2002,4,3.0,3027.0,3.0,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",1,"Carpet, Ceramic Tile",80
21310103,625000.0,85750,0.25,5288.0,1996,4,3.0,2936.0,2.0,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",1,"Carpet, Natural Stone",122
21307203,610000.0,85712,0.71,2766.0,1957,3,3.0,3030.0,0.0,"Dishwasher, Refrigerator, Microwave, Oven",1,Concrete,0
21324435,645000.0,85719,0.22,4765.43,1959,4,3.0,2739.0,1.0,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",1,"Carpet, Concrete",0
21717329,622500.0,85750,1.0,5354.13,1993,3,3.0,2793.0,2.0,"Dishwasher, Double Sink, Garbage Disposal, Pantry: Closet, Refrigerator, Wet Bar",1,"Carpet, Mexican Tile",0
21714392,625000.0,85718,0.76,5869.86,1982,5,4.0,3558.0,2.0,"Desk, Dishwasher, Garbage Disposal, Gas Range, Pantry: Walk-In, Prep Sink, Refrigerator, Appliance Color: Stainless, Countertops: ganite",1,"Carpet, Ceramic Tile, Wood",5
21813366,660000.0,85715,1.67,5319.84,1959,4,4.0,3505.0,0.0,"Dishwasher, Double Sink, Garbage Disposal, Gas Range, Island, Appliance Color: White, Countertops: Granite",3,"Carpet, Ceramic Tile, Wood",48
21812156,650000.0,85745,1.02,7285.26,1989,4,4.0,4349.0,2.0,"Dishwasher, Double Sink, Garbage Disposal, Gas Range, Island, Pantry: Walk-In, Refrigerator, Appliance Color: Stainless, Countertops: Granite, Microwave: Built-in, Oven: Gas",2,"Carpet, Ceramic Tile, Laminate, Natural Stone",2
21808716,650000.0,85646,1.15,4092.0,1992,4,5.0,3677.0,2.0,"Dishwasher, Double Sink, Garbage Disposal, Gas Range, Island, Lazy Susan, Pantry: Closet, Refrigerator, Reverse Osmosis, Warming Drawer, Appliance Color: Stainless, Microwave: Built in",1,"Carpet, Laminate, Mexican Tile",21
21813333,640000.0,85641,1.89,7518.69,2003,4,3.0,3377.0,3.0,"Dishwasher, Double Sink, Garbage Disposal, Gas Range, Pantry: Closet, Appliance Color: Black",2,"Carpet, Ceramic Tile",67
21822004,650928.0,85718,0.74,5055.48,1980,4,3.0,3013.0,2.0,"Dishwasher, Double Sink, Garbage Disposal, Gas Range, Lazy Susan, Pantry: Walk-In, Appliance Color: Stainless, Microwave: Wall",3,"Carpet, Ceramic Tile",5
21909316,649000.0,85718,0.74,3777.87,1970,4,3.0,2607.0,2.0,"Dishwasher, Double Sink, Garbage Disposal, Gas Range, Island, Lazy Susan, Pantry: Closet, Refrigerator, Appliance Color: Stainless, Countertops: Granite, Microwave: Yes",3,Mexican Tile,21
21912294,650000.0,85658,0.32,7828.87,2016,3,3.0,2931.0,3.0,"Dishwasher, Double Sink, Gas Range, Indoor Grill, Island, Pantry: Butler, Refrigerator, Appliance Color: Stainless, Countertops: Granite, Oven: Double Convection",0,"Carpet, Ceramic Tile",46
21920142,635000.0,85718,0.8,5467.48,1973,4,4.0,3725.0,3.0,"Dishwasher, Double Sink, Garbage Disposal, Pantry: Cabinet, Refrigerator, Reverse Osmosis, Appliance Color: White",1,"Carpet, Ceramic Tile",5
21523327,650000.0,85718,0.81,6337.0,2012,4,4.0,2902.0,3.5,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",1,Ceramic Tile,21
21519586,615000.0,85716,0.6,3988.3,1967,4,4.0,2594.0,1.0,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",1,Concrete,0
21613083,635000.0,85719,0.26,4798.67,1998,4,5.0,3231.0,3.0,"Dishwasher, Garbage Disposal, Refrigerator, Oven",0,Natural Stone,0
21126685,625000.0,85737,0.66,5662.0,1983,4,4.0,3661.0,3.0,"Dishwasher, Refrigerator, Microwave, Oven",2,"Natural Stone, Wood",7
21208683,658000.0,85718,0.66,5421.0,1993,4,3.0,3340.0,2.0,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",4,"Carpet, Ceramic Tile",0
21903482,657500.0,85755,0.31,7040.57,1998,3,3.0,2796.0,3.0,"Dishwasher, Double Sink, Garbage Disposal, Gas Range, Island, Pantry: Closet, Refrigerator, Countertops: Granite, Microwave: Advantium, Oven: Wall Oven",1,"Carpet, Ceramic Tile",103
21903997,640000.0,85715,0.71,5045.86,1964,4,3.0,2801.0,2.0,"Garbage Disposal, Gas Range, Refrigerator, Oven: -",3,"Carpet, Ceramic Tile, Natural Stone",68
21530592,630000.0,85718,0.16,5684.53,2004,3,3.0,2462.0,2.0,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",1,"Carpet, Ceramic Tile",159
21629107,650000.0,85749,3.86,4991.27,2003,4,3.0,3150.0,3.0,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",2,"Carpet, Ceramic Tile, Wood",0
21208986,655000.0,85658,0.32,7564.43,2005,3,4.0,2784.0,2.0,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",1,"Carpet, Natural Stone",253
21815507,615000.0,85755,0.58,6109.72,2001,3,2.0,2647.0,3.0,"Dishwasher, Double Sink, Garbage Disposal, Gas Range, Pantry: Closet, Refrigerator, Appliance Color: Stainless, Countertops: Granite, Microwave: stainless",1,Natural Stone,36
21828776,640000.0,85718,0.96,5006.35,1980,3,4.0,3049.0,2.0,"Dishwasher, Electric Range, Garbage Disposal, Pantry: Walk-In, Appliance Color: Stainless, Countertops: Granite",1,"Ceramic Tile, Other: Porcelain Plank Tile",15
21830410,670596.0,85629,0.65,323.17,2019,4,4.0,3270.0,3.0,"Dishwasher, Double Sink, Garbage Disposal, Gas Range, Pantry: Closet, Appliance Color: Stainless, Countertops: Granite",1,"Carpet, Ceramic Tile",50
21505615,645000.0,85641,1.96,6140.0,2007,4,4.0,3732.0,3.0,"Dishwasher, Garbage Disposal, Microwave",1,"Carpet, Natural Stone",75
21333032,652498.0,85730,3.6,2233.12,2014,4,3.0,2925.0,4.0,"Dishwasher, Microwave, Oven",1,"Carpet, Ceramic Tile",60
21208267,650716.0,85658,0.37,2171.15,2012,3,2.0,2148.0,2.0,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",2,Concrete,51
21402217,620000.0,85718,1.1,4302.0,1994,4,3.0,2665.0,3.0,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",1,"Carpet, Ceramic Tile",174
21333714,650000.0,85718,1.24,3849.0,1987,4,4.0,3080.0,3.0,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",2,"Carpet, Ceramic Tile",0
21406091,625000.0,85718,0.86,4920.11,1978,4,3.0,3540.0,2.0,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",1,"Carpet, Ceramic Tile, Wood",5
21402954,620000.0,85750,0.88,5953.0,1997,4,4.0,3315.0,3.0,"Compactor, Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",3,"Carpet, Ceramic Tile, Wood",5
21409347,620000.0,85755,0.49,6533.67,2010,4,4.0,3654.0,3.0,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",1,"Carpet, Ceramic Tile",35
21419456,620000.0,85718,0.7,3999.27,2003,4,4.0,3068.0,3.0,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",2,"Carpet, Ceramic Tile",5
21423880,615000.0,85718,1.49,4551.0,1996,4,3.0,2894.0,3.0,"Compactor, Dishwasher, Garbage Disposal, Refrigerator, Oven",2,"Carpet, Mexican Tile",50
21328847,625000.0,85743,38.35,12796.88,1979,2,2.0,2111.0,2.0,"Dishwasher, Oven",1,Mexican Tile,0
21425717,622500.0,85745,0.82,7383.86,1995,3,3.0,3321.0,3.0,"Compactor, Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",1,"Carpet, Ceramic Tile, Mexican Tile",10
21428826,620000.0,85737,0.66,5253.06,2001,4,3.0,3052.0,2.0,"Dishwasher, Refrigerator, Microwave, Oven",3,"Carpet, Ceramic Tile",45
21504867,643000.0,85718,1.18,3771.41,1979,4,3.0,2633.0,2.0,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",1,Ceramic Tile,9
21504022,640000.0,85718,1.0,4301.73,1994,4,3.0,2665.0,3.0,"Dishwasher, Garbage Disposal, Microwave, Oven",1,"Carpet, Ceramic Tile",175
21502573,620000.0,85739,0.19,4169.0,2000,3,3.0,2826.0,3.0,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",1,"Carpet, Wood",155
21424484,594000.0,85743,3.82,6589.85,2004,4,4.0,4039.0,3.0,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",2,"Carpet, Ceramic Tile, Natural Stone",30
21510979,630000.0,85750,1.1,4557.0,1989,4,3.0,3416.0,3.0,"Dishwasher, Garbage Disposal, Oven",3,"Carpet, Mexican Tile, Wood",70
21509084,638500.0,85718,0.61,3857.63,1997,4,3.0,3245.0,3.0,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",1,"Carpet, Ceramic Tile",11
21507597,615000.0,85749,1.63,4564.93,1999,4,3.0,3372.0,3.0,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",4,"Carpet, Ceramic Tile",55
21502856,545000.0,85718,0.83,8740.0,1967,4,5.0,5308.0,2.0,"Dishwasher, Garbage Disposal, Refrigerator, Oven",4,"Carpet, Ceramic Tile",215
21517418,655000.0,85705,0.25,3908.0,1900,8,6.0,4328.0,2.0,"Dishwasher, Refrigerator, Oven",0,"Ceramic Tile, Wood",0
21515191,633000.0,85737,0.55,5870.0,2007,3,3.0,3095.0,3.0,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",2,"Carpet, Ceramic Tile",21
21529465,650000.0,85718,0.9,7967.26,2007,2,3.0,3569.0,2.0,"Dishwasher, Refrigerator, Microwave, Oven",3,Concrete,5
21503267,600000.0,85716,0.37,10614.6,1982,4,4.0,4432.0,3.0,"Compactor, Dishwasher, Garbage Disposal, Oven",1,"Carpet, Ceramic Tile, Wood",0
21521540,625000.0,85750,1.1,6318.2,1994,5,4.0,3736.0,3.0,"Compactor, Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",2,"Carpet, Concrete, Natural Stone",0
21531132,639000.0,85718,0.55,5103.64,1994,3,3.0,2777.0,3.0,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",2,"Carpet, Ceramic Tile",95
21531568,550000.0,85737,0.8,10082.18,2002,6,5.0,4371.0,3.0,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",2,Ceramic Tile,71
21522196,652000.0,85737,3.3,7629.0,2004,4,4.0,3622.0,3.0,"Dishwasher, Garbage Disposal, Microwave, Oven",0,Concrete,0
21425595,650000.0,85737,13.2,13509.25,1988,6,5.0,4574.0,2.0,"Compactor, Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",1,"Carpet, Mexican Tile",88
21607800,650000.0,85749,3.91,6021.41,1976,6,5.0,4121.0,0.0,"Compactor, Dishwasher, Garbage Disposal, Microwave, Oven",1,"Ceramic Tile, Other",0
21611311,650000.0,85749,0.56,6928.18,1997,5,6.0,4279.0,3.0,"Dishwasher, Garbage Disposal, Microwave, Oven",1,"Carpet, Ceramic Tile, Wood",150
21522414,625000.0,85716,0.41,7999.03,2002,4,4.0,3772.0,2.0,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",3,Ceramic Tile,0
21508619,640000.0,85658,0.76,8854.0,2007,3,4.0,3811.0,3.0,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",1,"Carpet, Ceramic Tile",83
21620829,620000.0,85737,0.79,6222.84,1959,4,3.0,3570.0,2.0,"Compactor, Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",1,"Carpet, Ceramic Tile",7
21609534,605000.0,85749,0.51,6929.0,1997,4,6.0,4364.0,3.0,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",1,"Carpet, Ceramic Tile",149
21629563,620000.0,85658,0.46,8148.2,2008,3,3.0,2285.0,2.0,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",2,Concrete,43
21619764,640000.0,85701,0.24,5445.6,1902,8,6.0,5282.0,0.0,"Dishwasher, Garbage Disposal, Refrigerator, Oven",2,"Ceramic Tile, Wood",0
21625322,615000.0,85750,1.58,6397.0,1981,4,3.0,3160.0,2.0,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",2,"Carpet, Ceramic Tile, Mexican Tile, Wood",0
21701970,650000.0,85718,2.17,9083.99,1981,3,3.0,4445.0,2.0,"Dishwasher, Garbage Disposal, Refrigerator, Oven",2,"Carpet, Ceramic Tile",258
21701208,625000.0,85730,3.87,2016.0,2000,5,4.0,4055.0,3.0,"Dishwasher, Garbage Disposal, Microwave, Oven",3,"Carpet, Ceramic Tile",73
21626961,617500.0,85739,0.22,4941.44,1996,4,4.0,3312.0,2.5,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",1,"Carpet, Ceramic Tile",199
21602681,620000.0,85749,10.4,6058.76,1979,3,3.0,2425.0,2.0,"Dishwasher, Freezer, Garbage Disposal, Refrigerator, Oven",1,Mexican Tile,0
21403430,615000.0,85718,0.95,3591.37,1969,3,2.0,2957.0,2.0,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",2,"Natural Stone, Wood",72
21211599,628000.0,85716,0.53,8699.0,1948,3,3.0,3262.0,1.0,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",1,"Carpet, Concrete, Mexican Tile",0
21207050,620000.0,85755,0.75,5752.07,2006,3,4.0,3541.0,3.0,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",2,"Carpet, Natural Stone, Wood",40
